entidad_c,entifed1,ubicageo_d,municip1,narcum1,narcum2,narcum3,narcum4,narcum5,narcum6,narcum8,narcum9,narcum10,narcum11,narcum12,narcum13,narcum15,narcum16,narcum17,narcum18,narcum19,narcum20,narcum21,narcum22,narcum23,narcum24
26,SONORA,26010,BACERAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26011,BACOACHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26012,BACUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26013,BANAMICHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26014,BAVIACORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26015,BAVISPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26016,BENJAMIN HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26017,CABORCA SON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000
26,SONORA,26018,CAJEME SON,1.5,11.721705,11.665673,.056032,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025,0,0,0,216
26,SONORA,26019,CANANEA SON,.0061,27.348002,27.348002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26020,CARBO SON,0,0,0,0,0,0,9.4,0,0,9.4,0,0,0,0,0,0,0,136.4,0,0,16.5,30867
26,SONORA,26021,LA COLORADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26022,CUCURPE SON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26023,CUMPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26024,DIVISADEROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26025,EMPALME SON,0,0,0,0,0,0,.91,0,0,.91,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26026,ETCHOJOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26027,FRONTERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26028,GRANADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26029,GUAYMAS SON,0,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0139,0,0,0,0
26,SONORA,26030,HERMOSILLO SON,0,6.807,6.807,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,487.9945,0,0,.7,0
26,SONORA,26031,HUACHINERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26032,HUASABAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26033,HUATABAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26034,HUEPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26035,IMURIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26036,MAGDALENA SON,0,.005,.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26037,MAZATAN SON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26038,MOCTEZUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26039,NACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26040,NACORI CHICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26041,NACOZARI DE GARCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26042,NAVOJOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26043,NOGALES SON,.098,505.678,505.678,0,0,0,1.486,0,0,1.486,0,0,0,0,0,0,0,0,0,203,0,2986
26,SONORA,26044,ONAVAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26045,OPODEPE SON,124,0,0,0,0,0,51.8,0,0,51.8,0,0,0,0,0,0,0,63.6,350,0,11.9,44250
26,SONORA,26046,OQUITOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26047,PITIQUITO SON,0,.054,.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0
26,SONORA,26048,PUERTO PEÑASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26049,QUIRIEGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26050,RAYON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26051,ROSARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26052,SAHUARIPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26053,SAN FELIPE DE JESUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26054,SAN JAVIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26055,SAN LUIS RIO COLORADO SON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
26,SONORA,26056,SAN MIGUEL DE HORCASITAS SON,.030081,.41,.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.052,0,0,0,0
26,SONORA,26057,SAN PEDRO DE LA CUEVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26058,SANTA ANA SON,0,.13,.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26059,SANTA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26060,SARIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26061,SOYOPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26062,SUAQUI GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26063,TEPACHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26064,TRINCHERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26065,TUBUTAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26066,URES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26067,VILLA HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26068,VILLA PESQUEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26069,YECORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26070,GENERAL PLUTARCO ELIAS CALLES SON,.64,131.7,131.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.025,0,0,0,0
26,SONORA,26071,BENITO JUAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26072,SAN IGNACIO RIO MUERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SONORA,26997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,,,,
27,TABASCO,27001,BALANCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27002,CARDENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27003,CENTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27004,CENTRO TAB,8.4,.003,.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27005,COMALCALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27006,CUNDUACAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27007,EMILIANO ZAPATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27008,HUIMANGUILLO TAB,0,.00726,.00726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27009,JALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27010,JALPA DE MENDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27011,JONUTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27012,MACUSPANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27013,NACAJUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27014,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27015,TACOTALPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27016,TEAPA TAB,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27017,TENOSIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TABASCO,27997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,,,,
28,TAMAULIPAS,28001,ABASOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28002,ALDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28003,ALTAMIRA TAM,0,.003,.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28004,ANTIGUO MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28005,BURGOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28006,BUSTAMANTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28007,CAMARGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28008,CASAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28009,CIUDAD MADERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28010,CRUILLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28011,GOMEZ FARIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28012,GONZALEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28013,GUEMEZ TAM,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28014,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28015,GUSTAVO DIAZ ORDAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28016,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28017,JAUMAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28018,JIMENEZ TAM,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28019,LLERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28020,MAINERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28021,EL MANTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28022,MATAMOROS TAM,.1,17.1,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28023,MENDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28024,MIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28025,MIGUEL ALEMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28026,MIQUIHUANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28027,NUEVO LAREDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28028,NUEVO MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28029,OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28030,PADILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28031,PALMILLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28032,REYNOSA TAM,0,.023,.023,0,0,0,13.688,0,0,13.688,0,0,0,0,0,0,0,.1078,0,0,0,0
28,TAMAULIPAS,28033,RIO BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28034,SAN CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28035,SAN FERNANDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28036,SAN NICOLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28037,SOTO LA MARINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28038,TAMPICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28039,TULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28040,VALLE HERMOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28041,VICTORIA TAM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.175,0,0,0,0
28,TAMAULIPAS,28042,VILLAGRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28043,XICOTENCATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TAMAULIPAS,28997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,,,,
29,TLAXCALA,29001,AMAXAC DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29002,APETATITLAN DE ANTONIO CARVAJAL TLA,0,.015,.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29003,ATLANGATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29004,ATLTZAYANCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29005,APIZACO TLA,0,.0475,.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29006,CALPULALPAN TLA,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29007,EL CARMEN TEQUEXQUITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29008,CUAPIAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29009,CUAXOMULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29010,CHIAUTEMPAN TLA,0,.0257,.0257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29011,MUÑOZ DE DOMINGO ARENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29012,ESPAÑITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29013,HUAMANTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29014,HUEYOTLIPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29015,IXTACUIXTLA DE MARIANO MATAMOROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29016,IXTENCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29017,MAZATECOCHCO DE JOSE MARIA MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29018,CONTLA DE JUAN CUAMATZI TLA,0,.143,.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29019,TEPETITLA DE LARDIZABAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29020,SANCTORUM DE LAZARO CARDENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29021,NANACAMILPA DE MARIANO ARISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29022,ACUAMANALA DE MIGUEL HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29023,NATIVITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29024,PANOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29025,SAN PABLO DEL MONTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29026,SANTA CRUZ TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29027,TENANCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29028,TEOLOCHOLCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29029,TEPEYANCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29030,TERRENATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29031,TETLA DE LA SOLIDARIDAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29032,TETLATLAHUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29033,TLAXCALA TLA,0,.433022,.433022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29034,TLAXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29035,TOCATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29036,TOTOLAC TLA,0,.00006,.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29038,TZOMPANTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29039,XALOZTOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29040,XALTOCAN TLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29041,PAPALOTLA DE XICOHTENCATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29042,XICOHTZINCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29043,YAUHQUEMEHCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29044,ZACATELCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29045,BENITO JUAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29046,EMILIANO ZAPATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29047,LAZARO CARDENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29048,LA MAGDALENA TLALTELULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29049,SAN DAMIAN TEXOLOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29050,SAN FRANCISCO TETLANOHCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29051,SAN JERONIMO ZACUALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29052,SAN JOSE TEACALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29053,SAN JUAN HUACTZINCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29054,SAN LORENZO AXOCOMANITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29055,SAN LUCAS TECOPILCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29056,SANTA ANA NOPALUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29057,SANTA APOLONIA TEACALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29058,SANTA CATARINA AYOMETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29059,SANTA CRUZ QUILEHTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29060,SANTA ISABEL XILOXOXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TLAXCALA,29997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,,,,
30,VERACRUZ,30028,BOCA DEL RIO VER,0,.003005,.003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30049,COTAXTLA VER,1.02,58.625,58.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30061,CHOAPAS LAS VER,0,867.5,867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30087,XALAPA VER,.026001,1.971,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30118,ORIZABA VER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30124,PAPANTLA VER,0,.25,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30144,SAYULA DE ALEMAN VER,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30158,TECOLUTLA VER,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30174,TIERRA BLANCA VER,0,5.12,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30193,VERACRUZ VER,0,.485,.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ,30206,NANCHITAL DE LAZARO CARDENAS DEL R VER,0,.005,.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30001,ACAJETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30002,ACATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30003,ACAYUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30004,ACTOPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30005,ACULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
