entidad_c,entifed1,ubicageo_d,municip1,totalca1
20,OAXACA,20007,ASUNCION OCOTLAN,0
20,OAXACA,20008,ASUNCION TLACOLULITA,0
20,OAXACA,20009,AYOTZINTEPEC,0
20,OAXACA,20010,EL BARRIO DE LA SOLEDAD,0
20,OAXACA,20011,CALIHUALA,0
20,OAXACA,20012,CANDELARIA LOXICHA,0
20,OAXACA,20013,CIENEGA DE ZIMATLAN,0
20,OAXACA,20014,CIUDAD IXTEPEC,0
20,OAXACA,20015,COATECAS ALTAS,0
20,OAXACA,20016,COICOYAN DE LAS FLORES,0
20,OAXACA,20017,LA COMPAÑIA,0
20,OAXACA,20018,CONCEPCION BUENAVISTA,0
20,OAXACA,20019,CONCEPCION PAPALO,0
20,OAXACA,20020,CONSTANCIA DEL ROSARIO,0
20,OAXACA,20021,COSOLAPA,0
20,OAXACA,20022,COSOLTEPEC,0
20,OAXACA,20023,CUILAPAM DE GUERRERO,0
20,OAXACA,20024,CUYAMECALCO VILLA DE ZARAGOZA,0
20,OAXACA,20025,CHAHUITES,0
20,OAXACA,20026,CHALCATONGO DE HIDALGO,0
20,OAXACA,20027,CHIQUIHUITLAN DE BENITO JUAREZ,0
20,OAXACA,20028,HEROICA CIUDAD DE EJUTLA DE CRESPO,0
20,OAXACA,20029,ELOXOCHITLAN DE FLORES MAGON,0
20,OAXACA,20030,EL ESPINAL,0
20,OAXACA,20031,TAMAZULAPAM DEL ESPIRITU SANTO,0
20,OAXACA,20032,FRESNILLO DE TRUJANO,0
20,OAXACA,20033,GUADALUPE ETLA,0
20,OAXACA,20034,GUADALUPE DE RAMIREZ,0
20,OAXACA,20035,GUELATAO DE JUAREZ,0
20,OAXACA,20036,GUEVEA DE HUMBOLDT,0
20,OAXACA,20037,MESONES HIDALGO,0
20,OAXACA,20038,VILLA HIDALGO,0
20,OAXACA,20039,HEROICA CIUDAD DE HUAJUAPAN DE LEON,0
20,OAXACA,20040,HUAUTEPEC,0
20,OAXACA,20041,HUAUTLA DE JIMENEZ,0
20,OAXACA,20042,IXTLAN DE JUAREZ,0
20,OAXACA,20043,JUCHITAN DE ZARAGOZA,0
20,OAXACA,20044,LOMA BONITA,0
20,OAXACA,20045,MAGDALENA APASCO,0
20,OAXACA,20046,MAGDALENA JALTEPEC,0
20,OAXACA,20047,SANTA MAGDALENA JICOTLAN,0
20,OAXACA,20048,MAGDALENA MIXTEPEC,0
20,OAXACA,20049,MAGDALENA OCOTLAN,0
20,OAXACA,20050,MAGDALENA PEÑASCO,0
20,OAXACA,20051,MAGDALENA TEITIPAC,0
20,OAXACA,20052,MAGDALENA TEQUISISTLAN,0
20,OAXACA,20053,MAGDALENA TLACOTEPEC,0
20,OAXACA,20054,MAGDALENA ZAHUATLAN,0
20,OAXACA,20055,MARISCALA DE JUAREZ,0
20,OAXACA,20056,MARTIRES DE TACUBAYA,0
20,OAXACA,20057,MATIAS ROMERO AVENDAÑO,0
20,OAXACA,20058,MAZATLAN VILLA DE FLORES,0
20,OAXACA,20059,MIAHUATLAN DE PORFIRIO DIAZ,0
20,OAXACA,20060,MIXISTLAN DE LA REFORMA,0
20,OAXACA,20061,MONJAS,0
20,OAXACA,20062,NATIVIDAD,0
20,OAXACA,20063,NAZARENO ETLA,0
20,OAXACA,20064,NEJAPA DE MADERO,0
20,OAXACA,20065,IXPANTEPEC NIEVES,0
20,OAXACA,20066,SANTIAGO NILTEPEC,0
20,OAXACA,20067,OAXACA DE JUAREZ,0
20,OAXACA,20068,OCOTLAN DE MORELOS,0
20,OAXACA,20069,LA PE,0
20,OAXACA,20070,PINOTEPA DE DON LUIS,0
20,OAXACA,20071,PLUMA HIDALGO,0
20,OAXACA,20072,SAN JOSE DEL PROGRESO,0
20,OAXACA,20073,PUTLA VILLA DE GUERRERO,0
20,OAXACA,20074,SANTA CATARINA QUIOQUITANI,0
20,OAXACA,20075,REFORMA DE PINEDA,0
20,OAXACA,20076,LA REFORMA,0
20,OAXACA,20077,REYES ETLA,0
20,OAXACA,20078,ROJAS DE CUAUHTEMOC,0
20,OAXACA,20079,SALINA CRUZ,0
20,OAXACA,20080,SAN AGUSTIN AMATENGO,0
20,OAXACA,20081,SAN AGUSTIN ATENANGO,0
20,OAXACA,20082,SAN AGUSTIN CHAYUCO,0
20,OAXACA,20083,SAN AGUSTIN DE LAS JUNTAS,0
20,OAXACA,20084,SAN AGUSTIN ETLA,0
20,OAXACA,20085,SAN AGUSTIN LOXICHA,0
20,OAXACA,20086,SAN AGUSTIN TLACOTEPEC,0
20,OAXACA,20087,SAN AGUSTIN YATARENI,0
20,OAXACA,20088,SAN ANDRES CABECERA NUEVA,0
20,OAXACA,20089,SAN ANDRES DINICUITI,0
20,OAXACA,20090,SAN ANDRES HUAXPALTEPEC,0
20,OAXACA,20091,SAN ANDRES HUAYAPAM,0
20,OAXACA,20092,SAN ANDRES IXTLAHUACA,0
20,OAXACA,20093,SAN ANDRES LAGUNAS,0
20,OAXACA,20094,SAN ANDRES NUXIÑO,0
20,OAXACA,20095,SAN ANDRES PAXTLAN,0
20,OAXACA,20096,SAN ANDRES SINAXTLA,0
20,OAXACA,20097,SAN ANDRES SOLAGA,0
20,OAXACA,20098,SAN ANDRES TEOTILALPAM,0
20,OAXACA,20099,SAN ANDRES TEPETLAPA,0
20,OAXACA,20100,SAN ANDRES YAA,0
20,OAXACA,20101,SAN ANDRES ZABACHE,0
20,OAXACA,20102,SAN ANDRES ZAUTLA,0
20,OAXACA,20103,SAN ANTONINO CASTILLO VELASCO,0
20,OAXACA,20104,SAN ANTONINO EL ALTO,0
20,OAXACA,20105,SAN ANTONINO MONTE VERDE,0
20,OAXACA,20106,SAN ANTONIO ACUTLA,0
20,OAXACA,20107,SAN ANTONIO DE LA CAL,0
20,OAXACA,20108,SAN ANTONIO HUITEPEC,0
20,OAXACA,20109,SAN ANTONIO NANAHUATIPAM,0
20,OAXACA,20110,SAN ANTONIO SINICAHUA,0
20,OAXACA,20111,SAN ANTONIO TEPETLAPA,0
20,OAXACA,20112,SAN BALTAZAR CHICHICAPAM,0
20,OAXACA,20113,SAN BALTAZAR LOXICHA,0
20,OAXACA,20114,SAN BALTAZAR YATZACHI EL BAJO,0
20,OAXACA,20115,SAN BARTOLO COYOTEPEC,0
20,OAXACA,20116,SAN BARTOLOME AYAUTLA,0
20,OAXACA,20117,SAN BARTOLOME LOXICHA,0
20,OAXACA,20118,SAN BARTOLOME QUIALANA,0
20,OAXACA,20119,SAN BARTOLOME YUCUAÑE,0
20,OAXACA,20120,SAN BARTOLOME ZOOGOCHO,0
20,OAXACA,20121,SAN BARTOLO SOYALTEPEC,0
20,OAXACA,20122,SAN BARTOLO YAUTEPEC,0
20,OAXACA,20123,SAN BERNARDO MIXTEPEC,0
20,OAXACA,20124,SAN BLAS ATEMPA,0
20,OAXACA,20125,SAN CARLOS YAUTEPEC,0
20,OAXACA,20126,SAN CRISTOBAL AMATLAN,0
20,OAXACA,20127,SAN CRISTOBAL AMOLTEPEC,0
20,OAXACA,20128,SAN CRISTOBAL LACHIRIOAG,0
20,OAXACA,20129,SAN CRISTOBAL SUCHIXTLAHUACA,0
20,OAXACA,20130,SAN DIONISIO DEL MAR,0
20,OAXACA,20131,SAN DIONISIO OCOTEPEC,0
20,OAXACA,20132,SAN DIONISIO OCOTLAN,0
20,OAXACA,20133,SAN ESTEBAN ATATLAHUCA,0
20,OAXACA,20134,SAN FELIPE JALAPA DE DIAZ,0
20,OAXACA,20135,SAN FELIPE TEJALAPAM,0
20,OAXACA,20136,SAN FELIPE USILA,0
20,OAXACA,20137,SAN FRANCISCO CAHUACUA,0
20,OAXACA,20138,SAN FRANCISCO CAJONOS,0
20,OAXACA,20139,SAN FRANCISCO CHAPULAPA,0
20,OAXACA,20140,SAN FRANCISCO CHINDUA,0
20,OAXACA,20141,SAN FRANCISCO DEL MAR,0
20,OAXACA,20142,SAN FRANCISCO HUEHUETLAN,0
20,OAXACA,20143,SAN FRANCISCO IXHUATAN,0
20,OAXACA,20144,SAN FRANCISCO JALTEPETONGO,0
20,OAXACA,20145,SAN FRANCISCO LACHIGOLO,0
20,OAXACA,20146,SAN FRANCISCO LOGUECHE,0
20,OAXACA,20147,SAN FRANCISCO NUXAÑO,0
20,OAXACA,20148,SAN FRANCISCO OZOLOTEPEC,0
20,OAXACA,20149,SAN FRANCISCO SOLA,0
20,OAXACA,20150,SAN FRANCISCO TELIXTLAHUACA,0
20,OAXACA,20151,SAN FRANCISCO TEOPAN,0
20,OAXACA,20152,SAN FRANCISCO TLAPANCINGO,0
20,OAXACA,20153,SAN GABRIEL MIXTEPEC,0
20,OAXACA,20154,SAN ILDEFONSO AMATLAN,0
20,OAXACA,20155,SAN ILDEFONSO SOLA,0
20,OAXACA,20156,SAN ILDEFONSO VILLA ALTA,0
20,OAXACA,20157,SAN JACINTO AMILPAS,0
20,OAXACA,20158,SAN JACINTO TLACOTEPEC,0
20,OAXACA,20159,SAN JERONIMO COATLAN,0
20,OAXACA,20160,SAN JERONIMO SILACAYOAPILLA,0
20,OAXACA,20161,SAN JERONIMO SOSOLA,0
20,OAXACA,20162,SAN JERONIMO TAVICHE,0
20,OAXACA,20163,SAN JERONIMO TECOATL,0
20,OAXACA,20164,SAN JORGE NUCHITA,0
20,OAXACA,20165,SAN JOSE AYUQUILA,0
20,OAXACA,20166,SAN JOSE CHILTEPEC,0
20,OAXACA,20167,SAN JOSE DEL PEÑASCO,0
20,OAXACA,20168,SAN JOSE ESTANCIA GRANDE,0
20,OAXACA,20169,SAN JOSE INDEPENDENCIA,0
20,OAXACA,20170,SAN JOSE LACHIGUIRI,0
20,OAXACA,20171,SAN JOSE TENANGO,0
20,OAXACA,20172,SAN JUAN ACHIUTLA,0
20,OAXACA,20173,SAN JUAN ATEPEC,0
20,OAXACA,20174,ANIMAS TRUJANO,0
20,OAXACA,20175,SAN JUAN BAUTISTA ATATLAHUCA,0
20,OAXACA,20176,SAN JUAN BAUTISTA COIXTLAHUACA,0
20,OAXACA,20177,SAN JUAN BAUTISTA CUICATLAN,0
20,OAXACA,20178,SAN JUAN BAUTISTA GUELACHE,0
20,OAXACA,20179,SAN JUAN BAUTISTA JAYACATLAN,0
20,OAXACA,20180,SAN JUAN BAUTISTA LO DE SOTO,0
20,OAXACA,20181,SAN JUAN BAUTISTA SUCHITEPEC,0
20,OAXACA,20182,SAN JUAN BAUTISTA TLACOATZINTEPEC,0
20,OAXACA,20183,SAN JUAN BAUTISTA TLACHICHILCO,0
20,OAXACA,20184,SAN JUAN BAUTISTA TUXTEPEC,0
20,OAXACA,20185,SAN JUAN CACAHUATEPEC,0
20,OAXACA,20186,SAN JUAN CIENEGUILLA,0
20,OAXACA,20187,SAN JUAN COATZOSPAM,0
20,OAXACA,20188,SAN JUAN COLORADO,0
20,OAXACA,20189,SAN JUAN COMALTEPEC,0
20,OAXACA,20190,SAN JUAN COTZOCON,0
20,OAXACA,20191,SAN JUAN CHICOMEZUCHIL,0
20,OAXACA,20192,SAN JUAN CHILATECA,0
20,OAXACA,20193,SAN JUAN DEL ESTADO,0
20,OAXACA,20194,SAN JUAN DEL RIO,0
20,OAXACA,20195,SAN JUAN DIUXI,0
20,OAXACA,20196,SAN JUAN EVANGELISTA ANALCO,0
20,OAXACA,20197,SAN JUAN GUELAVIA,0
20,OAXACA,20198,SAN JUAN GUICHICOVI,0
20,OAXACA,20199,SAN JUAN IHUALTEPEC,0
20,OAXACA,20200,SAN JUAN JUQUILA MIXES,0
20,OAXACA,20201,SAN JUAN JUQUILA VIJANOS,0
20,OAXACA,20202,SAN JUAN LACHAO,0
20,OAXACA,20203,SAN JUAN LACHIGALLA,0
20,OAXACA,20204,SAN JUAN LAJARCIA,0
20,OAXACA,20205,SAN JUAN LALANA,0
20,OAXACA,20206,SAN JUAN DE LOS CUES,0
20,OAXACA,20207,SAN JUAN MAZATLAN,0
20,OAXACA,20208,SAN JUAN MIXTEPEC,0
20,OAXACA,20209,SAN JUAN MIXTEPEC,0
20,OAXACA,20210,SAN JUAN ÑUMI,0
20,OAXACA,20211,SAN JUAN OZOLOTEPEC,0
20,OAXACA,20212,SAN JUAN PETLAPA,0
20,OAXACA,20213,SAN JUAN QUIAHIJE,0
20,OAXACA,20214,SAN JUAN QUIOTEPEC,0
20,OAXACA,20215,SAN JUAN SAYULTEPEC,0
20,OAXACA,20216,SAN JUAN TABAA,0
20,OAXACA,20217,SAN JUAN TAMAZOLA,0
20,OAXACA,20218,SAN JUAN TEITA,0
20,OAXACA,20219,SAN JUAN TEITIPAC,0
20,OAXACA,20220,SAN JUAN TEPEUXILA,0
20,OAXACA,20221,SAN JUAN TEPOSCOLULA,0
20,OAXACA,20222,SAN JUAN YAEE,0
20,OAXACA,20223,SAN JUAN YATZONA,0
20,OAXACA,20224,SAN JUAN YUCUITA,0
20,OAXACA,20225,SAN LORENZO,0
20,OAXACA,20226,SAN LORENZO ALBARRADAS,0
20,OAXACA,20227,SAN LORENZO CACAOTEPEC,0
20,OAXACA,20228,SAN LORENZO CUAUNECUILTITLA,0
20,OAXACA,20229,SAN LORENZO TEXMELUCAN,0
20,OAXACA,20230,SAN LORENZO VICTORIA,0
20,OAXACA,20231,SAN LUCAS CAMOTLAN,0
20,OAXACA,20232,SAN LUCAS OJITLAN,0
20,OAXACA,20233,SAN LUCAS QUIAVINI,0
20,OAXACA,20234,SAN LUCAS ZOQUIAPAM,0
20,OAXACA,20235,SAN LUIS AMATLAN,0
20,OAXACA,20236,SAN MARCIAL OZOLOTEPEC,0
20,OAXACA,20237,SAN MARCOS ARTEAGA,0
20,OAXACA,20238,SAN MARTIN DE LOS CANSECOS,0
20,OAXACA,20239,SAN MARTIN HUAMELULPAM,0
20,OAXACA,20240,SAN MARTIN ITUNYOSO,0
20,OAXACA,20241,SAN MARTIN LACHILA,0
20,OAXACA,20242,SAN MARTIN PERAS,0
20,OAXACA,20243,SAN MARTIN TILCAJETE,0
20,OAXACA,20244,SAN MARTIN TOXPALAN,0
20,OAXACA,20245,SAN MARTIN ZACATEPEC,0
20,OAXACA,20246,SAN MATEO CAJONOS,0
20,OAXACA,20247,CAPULALPAM DE MENDEZ,0
20,OAXACA,20248,SAN MATEO DEL MAR,0
20,OAXACA,20249,SAN MATEO YOLOXOCHITLAN,0
20,OAXACA,20250,SAN MATEO ETLATONGO,0
20,OAXACA,20251,SAN MATEO NEJAPAM,0
20,OAXACA,20252,SAN MATEO PEÑASCO,0
20,OAXACA,20253,SAN MATEO PIÑAS,0
20,OAXACA,20254,SAN MATEO RIO HONDO,0
20,OAXACA,20255,SAN MATEO SINDIHUI,0
20,OAXACA,20256,SAN MATEO TLAPILTEPEC,0
20,OAXACA,20257,SAN MELCHOR BETAZA,0
20,OAXACA,20258,SAN MIGUEL ACHIUTLA,0
20,OAXACA,20259,SAN MIGUEL AHUEHUETITLAN,0
20,OAXACA,20260,SAN MIGUEL ALOAPAM,0
20,OAXACA,20261,SAN MIGUEL AMATITLAN,0
20,OAXACA,20262,SAN MIGUEL AMATLAN,0
20,OAXACA,20263,SAN MIGUEL COATLAN,0
20,OAXACA,20264,SAN MIGUEL CHICAHUA,0
20,OAXACA,20265,SAN MIGUEL CHIMALAPA,0
20,OAXACA,20266,SAN MIGUEL DEL PUERTO,0
20,OAXACA,20267,SAN MIGUEL DEL RIO,0
20,OAXACA,20268,SAN MIGUEL EJUTLA,0
20,OAXACA,20269,SAN MIGUEL EL GRANDE,0
20,OAXACA,20270,SAN MIGUEL HUAUTLA,0
20,OAXACA,20271,SAN MIGUEL MIXTEPEC,0
20,OAXACA,20272,SAN MIGUEL PANIXTLAHUACA,0
20,OAXACA,20273,SAN MIGUEL PERAS,0
20,OAXACA,20274,SAN MIGUEL PIEDRAS,0
20,OAXACA,20275,SAN MIGUEL QUETZALTEPEC,0
20,OAXACA,20276,SAN MIGUEL SANTA FLOR,0
20,OAXACA,20277,VILLA SOLA DE VEGA,0
20,OAXACA,20278,SAN MIGUEL SOYALTEPEC,0
20,OAXACA,20279,SAN MIGUEL SUCHIXTEPEC,0
20,OAXACA,20280,VILLA TALEA DE CASTRO,0
20,OAXACA,20281,SAN MIGUEL TECOMATLAN,0
20,OAXACA,20282,SAN MIGUEL TENANGO,0
20,OAXACA,20283,SAN MIGUEL TEQUIXTEPEC,0
20,OAXACA,20284,SAN MIGUEL TILQUIAPAM,0
20,OAXACA,20285,SAN MIGUEL TLACAMAMA,0
20,OAXACA,20286,SAN MIGUEL TLACOTEPEC,0
20,OAXACA,20287,SAN MIGUEL TULANCINGO,0
20,OAXACA,20288,SAN MIGUEL YOTAO,0
20,OAXACA,20289,SAN NICOLAS,0
20,OAXACA,20290,SAN NICOLAS HIDALGO,0
20,OAXACA,20291,SAN PABLO COATLAN,0
20,OAXACA,20292,SAN PABLO CUATRO VENADOS,0
20,OAXACA,20293,SAN PABLO ETLA,0
20,OAXACA,20294,SAN PABLO HUITZO,0
20,OAXACA,20295,SAN PABLO HUIXTEPEC,0
20,OAXACA,20296,SAN PABLO MACUILTIANGUIS,0
20,OAXACA,20297,SAN PABLO TIJALTEPEC,0
20,OAXACA,20298,SAN PABLO VILLA DE MITLA,0
20,OAXACA,20299,SAN PABLO YAGANIZA,0
20,OAXACA,20300,SAN PEDRO AMUZGOS,0
20,OAXACA,20301,SAN PEDRO APOSTOL,0
20,OAXACA,20302,SAN PEDRO ATOYAC,0
20,OAXACA,20303,SAN PEDRO CAJONOS,0
20,OAXACA,20304,SAN PEDRO COXCALTEPEC CANTAROS,0
20,OAXACA,20305,SAN PEDRO COMITANCILLO,0
20,OAXACA,20306,SAN PEDRO EL ALTO,0
20,OAXACA,20307,SAN PEDRO HUAMELULA,0
20,OAXACA,20308,SAN PEDRO HUILOTEPEC,0
20,OAXACA,20309,SAN PEDRO IXCATLAN,0
20,OAXACA,20310,SAN PEDRO IXTLAHUACA,0
20,OAXACA,20311,SAN PEDRO JALTEPETONGO,0
20,OAXACA,20312,SAN PEDRO JICAYAN,0
20,OAXACA,20313,SAN PEDRO JOCOTIPAC,0
20,OAXACA,20314,SAN PEDRO JUCHATENGO,0
20,OAXACA,20315,SAN PEDRO MARTIR,0
20,OAXACA,20316,SAN PEDRO MARTIR QUIECHAPA,0
20,OAXACA,20317,SAN PEDRO MARTIR YUCUXACO,0
20,OAXACA,20318,SAN PEDRO MIXTEPEC,0
20,OAXACA,20319,SAN PEDRO MIXTEPEC,0
20,OAXACA,20320,SAN PEDRO MOLINOS,0
20,OAXACA,20321,SAN PEDRO NOPALA,0
20,OAXACA,20322,SAN PEDRO OCOPETATILLO,0
20,OAXACA,20323,SAN PEDRO OCOTEPEC,0
20,OAXACA,20324,SAN PEDRO POCHUTLA,0
20,OAXACA,20325,SAN PEDRO QUIATONI,0
20,OAXACA,20326,SAN PEDRO SOCHIAPAM,0
20,OAXACA,20327,SAN PEDRO TAPANATEPEC,0
20,OAXACA,20328,SAN PEDRO TAVICHE,0
20,OAXACA,20329,SAN PEDRO TEOZACOALCO,0
20,OAXACA,20330,SAN PEDRO TEUTILA,0
20,OAXACA,20331,SAN PEDRO TIDAA,0
20,OAXACA,20332,SAN PEDRO TOPILTEPEC,0
20,OAXACA,20333,SAN PEDRO TOTOLAPAM,0
20,OAXACA,20334,VILLA DE TUTUTEPEC,0
20,OAXACA,20335,SAN PEDRO YANERI,0
20,OAXACA,20336,SAN PEDRO YOLOX,0
20,OAXACA,20337,SAN PEDRO Y SAN PABLO AYUTLA,0
20,OAXACA,20338,VILLA DE ETLA,0
20,OAXACA,20339,SAN PEDRO Y SAN PABLO TEPOSCOLULA,0
20,OAXACA,20340,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,0
20,OAXACA,20341,SAN PEDRO YUCUNAMA,0
20,OAXACA,20342,SAN RAYMUNDO JALPAN,0
20,OAXACA,20343,SAN SEBASTIAN ABASOLO,0
20,OAXACA,20344,SAN SEBASTIAN COATLAN,0
20,OAXACA,20345,SAN SEBASTIAN IXCAPA,0
20,OAXACA,20346,SAN SEBASTIAN NICANANDUTA,0
20,OAXACA,20347,SAN SEBASTIAN RIO HONDO,0
20,OAXACA,20348,SAN SEBASTIAN TECOMAXTLAHUACA,0
20,OAXACA,20349,SAN SEBASTIAN TEITIPAC,0
20,OAXACA,20350,SAN SEBASTIAN TUTLA,0
20,OAXACA,20351,SAN SIMON ALMOLONGAS,0
20,OAXACA,20352,SAN SIMON ZAHUATLAN,0
20,OAXACA,20353,SANTA ANA,0
20,OAXACA,20354,SANTA ANA ATEIXTLAHUACA,0
20,OAXACA,20355,SANTA ANA CUAUHTEMOC,0
20,OAXACA,20356,SANTA ANA DEL VALLE,0
20,OAXACA,20357,SANTA ANA TAVELA,0
20,OAXACA,20358,SANTA ANA TLAPACOYAN,0
20,OAXACA,20359,SANTA ANA YARENI,0
20,OAXACA,20360,SANTA ANA ZEGACHE,0
20,OAXACA,20361,SANTA CATALINA QUIERI,0
20,OAXACA,20362,SANTA CATARINA CUIXTLA,0
20,OAXACA,20363,SANTA CATARINA IXTEPEJI,0
20,OAXACA,20364,SANTA CATARINA JUQUILA,0
20,OAXACA,20365,SANTA CATARINA LACHATAO,0
20,OAXACA,20366,SANTA CATARINA LOXICHA,0
20,OAXACA,20367,SANTA CATARINA MECHOACAN,0
20,OAXACA,20368,SANTA CATARINA MINAS,0
20,OAXACA,20369,SANTA CATARINA QUIANE,0
20,OAXACA,20370,SANTA CATARINA TAYATA,0
20,OAXACA,20371,SANTA CATARINA TICUA,0
20,OAXACA,20372,SANTA CATARINA YOSONOTU,0
20,OAXACA,20373,SANTA CATARINA ZAPOQUILA,0
20,OAXACA,20374,SANTA CRUZ ACATEPEC,0
20,OAXACA,20375,SANTA CRUZ AMILPAS,0
20,OAXACA,20376,SANTA CRUZ DE BRAVO,0
20,OAXACA,20377,SANTA CRUZ ITUNDUJIA,0
20,OAXACA,20378,SANTA CRUZ MIXTEPEC,0
20,OAXACA,20379,SANTA CRUZ NUNDACO,0
20,OAXACA,20380,SANTA CRUZ PAPALUTLA,0
20,OAXACA,20381,SANTA CRUZ TACACHE DE MINA,0
20,OAXACA,20382,SANTA CRUZ TACAHUA,0
20,OAXACA,20383,SANTA CRUZ TAYATA,0
20,OAXACA,20384,SANTA CRUZ XITLA,0
20,OAXACA,20385,SANTA CRUZ XOXOCOTLAN,0
20,OAXACA,20386,SANTA CRUZ ZENZONTEPEC,0
20,OAXACA,20387,SANTA GERTRUDIS,0
20,OAXACA,20388,SANTA INES DEL MONTE,0
20,OAXACA,20389,SANTA INES YATZECHE,0
20,OAXACA,20390,SANTA LUCIA DEL CAMINO,0
20,OAXACA,20391,SANTA LUCIA MIAHUATLAN,0
20,OAXACA,20392,SANTA LUCIA MONTEVERDE,0
20,OAXACA,20393,SANTA LUCIA OCOTLAN,0
20,OAXACA,20394,SANTA MARIA ALOTEPEC,0
20,OAXACA,20395,SANTA MARIA APAZCO,0
20,OAXACA,20396,SANTA MARIA LA ASUNCION,0
20,OAXACA,20397,HEROICA CIUDAD DE TLAXIACO,0
20,OAXACA,20398,AYOQUEZCO DE ALDAMA,0
20,OAXACA,20399,SANTA MARIA ATZOMPA,0
20,OAXACA,20400,SANTA MARIA CAMOTLAN,0
20,OAXACA,20401,SANTA MARIA COLOTEPEC,0
20,OAXACA,20402,SANTA MARIA CORTIJO,0
20,OAXACA,20403,SANTA MARIA COYOTEPEC,0
20,OAXACA,20404,SANTA MARIA CHACHOAPAM,0
20,OAXACA,20405,VILLA DE CHILAPA DE DIAZ,0
20,OAXACA,20406,SANTA MARIA CHILCHOTLA,0
20,OAXACA,20407,SANTA MARIA CHIMALAPA,0
20,OAXACA,20408,SANTA MARIA DEL ROSARIO,0
20,OAXACA,20409,SANTA MARIA DEL TULE,0
20,OAXACA,20410,SANTA MARIA ECATEPEC,0
20,OAXACA,20411,SANTA MARIA GUELACE,0
20,OAXACA,20412,SANTA MARIA GUIENAGATI,0
20,OAXACA,20413,SANTA MARIA HUATULCO,0
20,OAXACA,20414,SANTA MARIA HUAZOLOTITLAN,0
20,OAXACA,20415,SANTA MARIA IPALAPA,0
20,OAXACA,20416,SANTA MARIA IXCATLAN,0
20,OAXACA,20417,SANTA MARIA JACATEPEC,0
20,OAXACA,20418,SANTA MARIA JALAPA DEL MARQUES,0
20,OAXACA,20419,SANTA MARIA JALTIANGUIS,0
20,OAXACA,20420,SANTA MARIA LACHIXIO,0
20,OAXACA,20421,SANTA MARIA MIXTEQUILLA,0
20,OAXACA,20422,SANTA MARIA NATIVITAS,0
20,OAXACA,20423,SANTA MARIA NDUAYACO,0
20,OAXACA,20424,SANTA MARIA OZOLOTEPEC,0
20,OAXACA,20425,SANTA MARIA PAPALO,0
20,OAXACA,20426,SANTA MARIA PEÑOLES,0
20,OAXACA,20427,SANTA MARIA PETAPA,0
20,OAXACA,20428,SANTA MARIA QUIEGOLANI,0
20,OAXACA,20429,SANTA MARIA SOLA,0
20,OAXACA,20430,SANTA MARIA TATALTEPEC,0
20,OAXACA,20431,SANTA MARIA TECOMAVACA,0
20,OAXACA,20432,SANTA MARIA TEMAXCALAPA,0
20,OAXACA,20433,SANTA MARIA TEMAXCALTEPEC,0
20,OAXACA,20434,SANTA MARIA TEOPOXCO,0
20,OAXACA,20435,SANTA MARIA TEPANTLALI,0
20,OAXACA,20436,SANTA MARIA TEXCATITLAN,0
20,OAXACA,20437,SANTA MARIA TLAHUITOLTEPEC,0
20,OAXACA,20438,SANTA MARIA TLALIXTAC,0
20,OAXACA,20439,SANTA MARIA TONAMECA,0
20,OAXACA,20440,SANTA MARIA TOTOLAPILLA,0
20,OAXACA,20441,SANTA MARIA XADANI,0
20,OAXACA,20442,SANTA MARIA YALINA,0
20,OAXACA,20443,SANTA MARIA YAVESIA,0
20,OAXACA,20444,SANTA MARIA YOLOTEPEC,0
20,OAXACA,20445,SANTA MARIA YOSOYUA,0
20,OAXACA,20446,SANTA MARIA YUCUHITI,0
20,OAXACA,20447,SANTA MARIA ZACATEPEC,0
20,OAXACA,20448,SANTA MARIA ZANIZA,0
20,OAXACA,20449,SANTA MARIA ZOQUITLAN,0
20,OAXACA,20450,SANTIAGO AMOLTEPEC,0
20,OAXACA,20451,SANTIAGO APOALA,0
20,OAXACA,20452,SANTIAGO APOSTOL,0
20,OAXACA,20453,SANTIAGO ASTATA,0
20,OAXACA,20454,SANTIAGO ATITLAN,0
20,OAXACA,20455,SANTIAGO AYUQUILILLA,0
20,OAXACA,20456,SANTIAGO CACALOXTEPEC,0
20,OAXACA,20457,SANTIAGO CAMOTLAN,0
20,OAXACA,20458,SANTIAGO COMALTEPEC,0
20,OAXACA,20459,VILLA DE SANTIAGO CHAZUMBA,0
20,OAXACA,20460,SANTIAGO CHOAPAM,0
20,OAXACA,20461,SANTIAGO DEL RIO,0
20,OAXACA,20462,SANTIAGO HUAJOLOTITLAN,0
20,OAXACA,20463,SANTIAGO HUAUCLILLA,0
20,OAXACA,20464,SANTIAGO IHUITLAN PLUMAS,0
20,OAXACA,20465,SANTIAGO IXCUINTEPEC,0
20,OAXACA,20466,SANTIAGO IXTAYUTLA,0
20,OAXACA,20467,SANTIAGO JAMILTEPEC,0
20,OAXACA,20468,SANTIAGO JOCOTEPEC,0
20,OAXACA,20469,SANTIAGO JUXTLAHUACA,0
20,OAXACA,20470,SANTIAGO LACHIGUIRI,0
20,OAXACA,20471,SANTIAGO LALOPA,0
20,OAXACA,20472,SANTIAGO LAOLLAGA,0
20,OAXACA,20473,SANTIAGO LAXOPA,0
20,OAXACA,20474,SANTIAGO LLANO GRANDE,0
20,OAXACA,20475,SANTIAGO MATATLAN,0
20,OAXACA,20476,SANTIAGO MILTEPEC,0
