COLUMNA,DESCRIPCION,ORIGEN,TIPO_DATO,LONGITUD,CODIGO_VALIDO
mapum199,Perfumes - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum200,Perfumes - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum201,Cosméticos - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum202,Cosméticos - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum203,Cosméticos - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum204,Cosméticos - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum205,Cosméticos - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum206,"Cosméticos - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum207,Cosméticos - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum208,Cosméticos - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum209,Medicinas - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum210,Medicinas - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum211,Medicinas - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum212,Medicinas - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum213,Medicinas - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum214,"Medicinas - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum215,Medicinas - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum216,Medicinas - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum217,Vacunas - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum218,Vacunas - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum219,Vacunas - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum220,Vacunas - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum221,Vacunas - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum222,"Vacunas - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum223,Vacunas - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum224,Vacunas - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum225,Jeringas - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum226,Jeringas - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum227,Jeringas - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum228,Jeringas - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum229,Jeringas - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum230,"Jeringas - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum231,Jeringas - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum232,Jeringas - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum233,Cubrebocas - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum234,Cubrebocas - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum235,Cubrebocas - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum236,Cubrebocas - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum237,Cubrebocas - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum238,"Cubrebocas - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum239,Cubrebocas - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum240,Cubrebocas - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum241,Equipo médico (sin incluir jeringas ni cubrebocas) - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum242,Equipo médico (sin incluir jeringas ni cubrebocas) - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum243,Equipo médico (sin incluir jeringas ni cubrebocas) - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum244,Equipo médico (sin incluir jeringas ni cubrebocas) - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum245,Equipo médico (sin incluir jeringas ni cubrebocas) - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum246,"Equipo médico (sin incluir jeringas ni cubrebocas) - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum247,Equipo médico (sin incluir jeringas ni cubrebocas) - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum248,Equipo médico (sin incluir jeringas ni cubrebocas) - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum249,Placas de vehículos - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum250,Placas de vehículos - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum251,Placas de vehículos - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum252,Placas de vehículos - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum253,Placas de vehículos - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum254,"Placas de vehículos - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum255,Placas de vehículos - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum256,Placas de vehículos - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum257,Otro tipo - Piezas o unidades,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum258,Otro tipo - Kilogramos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum259,Otro tipo - Litros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum260,Otro tipo - Metros,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum261,Otro tipo - Pesos mexicanos,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum262,"Otro tipo - Tableta, pastilla o cápsula",SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum263,Otro tipo - Caja o cajetilla,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
mapum264,Otro tipo - Otra unidad de medida,SECC IV. 16,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
